id,review_1st,review_2nd,description_1st,description_2nd,overview_1st,overview_2nd,country,language,director,votes,reviews_from_critics,popularity,genre_1,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6
tt0380066,2.0730314,10.563799,20.817526,-3.4041107,12.929505,1.9940053,"USA, Germany",English,Lucky McKee,5.65,88.0,3.601261,Horror,tt0367153,,,,,
tt0063050,2.7437108,10.435681,20.652721,-3.9021401,12.968021,2.3848171,USA,"English, American Sign Language",Robert Ellis Miller,7.4,14.0,3.601834,Drama,,,,,,
tt0032477,3.3153572,10.096006,18.658752,-3.865542,8.598951,1.8651203,USA,English,Frank Borzage,6.2,2.0,0.769266,Drama,tt0047860,tt0039659,,,,
tt0089853,2.6038015,11.400173,17.736013,-3.5568588,12.083811,3.081326,USA,English,Woody Allen,7.5,92.0,6.133697,Comedy,tt0093818,,,,,
tt0084412,2.405179,10.363789,22.268885,-2.102722,12.332375,0.7712296,USA,English,Ron Howard,6.25,25.0,4.535207,Comedy,,,,,,
tt0103105,0.49918172,11.488132,18.11917,-4.4146967,11.529132,3.5053625,"Belgium, France, Germany",French,Jaco Van Dormael,7.25,14.0,2.5828990000000003,Comedy,,,,,,
tt0022792,2.1664128,11.426056,18.857853,-3.1287441,13.155444,4.4631863,USA,English,Howard Hawks,5.5,14.0,0.809034,Action,,,,,,
tt0210065,4.7661195,10.433188,18.064669,-1.860468,11.1362705,1.7601522,"UK, Germany, Ireland",English,Paul McGuigan,6.65,61.0,2.811699,Crime,,,,,,
tt0037179,5.574337,10.813419,20.787851,-3.9288867,12.610808,1.0566119,UK,English,Bernard Knowles,5.25,7.0,1.1107360000000002,Drama,,,,,,
tt0064100,2.4646525,10.947423,20.30105,-5.7328973,12.657783,3.8687437,USA,English,Paul Mazursky,6.5,44.0,1.81433,Comedy,tt0065775,,,,,
tt0118819,3.6543107,11.916028,18.812422,-5.3068943,11.897826,-0.094261445,"Spain, France","Spanish, Italian, Bulgarian",Pedro Almodóvar,7.300000000000001,80.0,6.715019,Drama,tt0095675,tt0287467,,,,
tt0052847,0.8098558,11.027098,19.429777,-4.3772826,11.98063,4.111383,USA,English,Paul Wendkos,6.300000000000001,21.0,0.8023640000000001,Comedy,tt0051196,,,,,
tt0075669,2.9722643,15.395698,20.484903,-3.1878881,10.677931,5.0966887,India,Hindi,Manmohan Desai,7.2,11.0,0.618416,Action,,,,,,
tt0045631,3.104318,12.488017,22.30025,-3.6555696,10.690606,1.5241545,USA,English,John H. Auer,6.6,18.0,1.089195,Crime,tt0047370,,,,,
tt0246134,2.9101288,12.966563,20.531698,-0.97336227,10.553546,1.6768035,"UK, Germany, USA",English,Peter Cattaneo,6.3,48.0,0.689177,Comedy,tt0489225,,,,,
tt0391728,1.8681287,11.286139,19.363297,-5.422009,12.2933445,3.4557898,USA,English,Jeff Kanew,4.15,10.0,1.621741,Comedy,,,,,,
tt0142242,2.8894148,14.067063,18.842146,0.4823218,8.364357,1.9889303,Japan,Japanese,Shigeyasu Yamauchi,7.4,4.0,7.348249000000001,Animation,tt0142236,,,,,
tt0101694,2.2738125,9.940486,22.486874,-2.422666,12.570582,2.810395,USA,English,Damian Harris,5.800000000000001,16.0,13.541552,Crime,,,,,,
tt0106827,3.7318037,10.868295,18.105482,-1.8238442,9.768487,3.1964488,"Canada, USA",English,John R. Cherry III,4.75,6.0,0.386295,Family,tt0092974,tt0129908,,,,
tt0167132,3.751793,13.843697,17.924398,-3.2027066,9.874931,1.2246425,Germany,German,"Til Schweiger, Granz Henman",6.25,14.0,0.779077,Action,tt0405743,,,,,
tt0131646,3.939363,11.820823,18.983582,0.17618112,9.660517,3.9941933,"USA, Luxembourg",English,Chris Roberts,4.15,87.0,5.924059,Action,tt0101366,tt0119630,tt0185183,,,
tt0044170,5.105622,14.0066805,18.761133,-1.534804,10.571015,2.9866512,East Germany,German,Wolfgang Staudte,6.65,10.0,0.4205390000000001,Comedy,,,,,,
tt0093201,3.9077468,13.702597,20.611036,-3.4769123,10.277386,-0.5085761,"West Germany, USA","English, German",Roland Emmerich,4.9,13.0,0.00222,Adventure,tt0097910,,,,,
tt0049843,3.0404973,9.905033,20.460995,-5.002164,12.384489,4.498271,USA,English,Douglas Sirk,7.45,41.0,0.573692,Drama,tt0051055,,,,,
tt0461769,2.527603,13.251569,20.126247,-0.121470265,8.961616,0.22396979,Japan,Japanese,Shinji Aoyama,6.8,13.0,0.260891,Drama,tt0210302,,,,,
tt0044110,4.344465,11.195849,17.9952,-0.8790731,11.866405,4.715584,USA,English,Willis Goldbeck,6.0,4.0,1.189812,Action,tt0043408,,,,,
tt0286261,2.9026198,12.808376,20.09066,-5.5721,11.702033,3.1858761,"UK, France","English, Arabic, French",Mike Leigh,7.25,83.0,3.411156,Drama,tt0118818,,,,,
tt0119586,1.8568314,10.157111,17.394161,-3.6694624,10.199804,4.953313,France,French,Claude Berri,6.25,25.0,1.122218,Biography,,,,,,
tt0080012,3.0810063,11.566338,18.334103,-4.7681203,11.090664,2.0569534,UK,English,Bill Forsyth,6.85,19.0,0.994335,Comedy,,,,,,
tt0404552,0.9452408,11.503345,20.871225,-4.2714796,12.560595,0.5151481,Spain,"English, Spanish, French, Hungarian, Japanese, Romanian, Lithuanian, Czech, Bulgarian, Portuguese, Italian",María Lidón,4.0,10.0,2.011938,Drama,,,,,,
tt0112922,3.5210328,12.241044,20.235445,-2.3855991,10.215114,2.7876472,"Spain, Italy","Spanish, Italian",Álex de la Iglesia,7.15,71.0,5.759423,Action,tt0168080,,,,,
tt0039029,3.5281084,9.339737,18.77541,-2.2115839,9.911544,1.8151497,USA,English,Jean Negulesco,6.6,23.0,2.541367,Crime,tt0035659,tt0039896,,,,
tt0283952,1.3463529,12.449665,20.270277,-2.9996095,11.730611,0.08635419,USA,English,Craig Ross Jr.,6.6,5.0,3.98148,Crime,tt0107079,tt0110186,tt0255819,,,
tt0098347,1.8823155,10.134766,18.480978,-5.4731607,-1.4894614,13.11708,USA,English,James Ivory,5.199999999999999,7.0,0.6848029999999999,Comedy,tt0084412,tt0134619,tt0120835,tt0069226,tt0080945,
tt0050709,2.1861665,11.741382,21.684452,-1.746823,9.957181,4.4043274,"France, Italy, East Germany",French,Jean-Paul Le Chanois,7.0,6.0,2.898182,Drama,tt0050669,tt0044907,,,,
tt0064363,-0.30401132,10.810305,18.497702,-0.86852926,11.2625,2.0616226,USA,English,Bruce Kessler,5.4,14.0,0.068258,Comedy,tt0067112,,,,,
tt0960741,5.855299,12.927335,17.959276,-2.2135363,10.005909,0.611434,USA,English,Richard Harrah,5.9,17.0,2.179154,Thriller,,,,,,
tt0077235,3.417066,13.910016,17.982616,-2.9131641,9.468938,1.0430866,USA,"English, Spanish",John Milius,7.0,39.0,11.589692,Drama,tt0065775,tt0079271,,,,
tt0068168,3.650951,10.209113,21.651474,-0.88463897,10.71077,0.70571965,USA,"English, Italian",Barry Shear,6.95,40.0,5.920786,Action,tt0082220,,,,,
tt0498120,2.8062823,13.237153,19.14593,-4.350149,13.922737,1.1665757,"France, Italy","French, English",Alain Resnais,6.550000000000001,81.0,0.977421,Drama,tt0119828,tt0072204,,,,
tt0031387,3.3347714,10.977433,21.496836,-1.4512501,10.2214775,1.4703431,USA,English,Allan Dwan,5.75,26.0,0.223875,Comedy,tt0044406,tt0052602,tt0033787,,,
tt0870090,4.608675,10.69118,19.618505,-2.5911155,10.352065,0.49210644,Brazil,Portuguese,Paulo Morelli,6.9,86.0,3.5272120000000005,Crime,tt0293007,,,,,
tt0099044,4.0641804,10.515337,19.142776,-3.541606,10.292023,1.1996976,USA,"English, Cantonese",Walter Hill,5.85,33.0,6.9389210000000014,Action,tt0092644,tt0109254,tt0104114,,,
tt0035980,3.0941267,9.55979,19.897333,-4.888797,13.242542,1.4573951,USA,"English, Russian","Alexander Hall, Vincente Minnelli",5.85,8.0,0.426453,Comedy,tt0034622,tt0028829,,,,
tt0118632,2.0900905,13.543256,19.254969,-3.898156,11.319396,1.8881785,USA,English,Robert Duvall,6.65,100.0,9.21174,Drama,tt0283897,,,,,
tt0076106,3.281671,12.854772,18.643105,-3.1565075,9.810733,3.9707193,USA,English,Michael Schultz,6.35,3.0,3.5586260000000003,Action,tt0082121,tt0072351,tt0074281,tt0095662,,
tt0018836,1.7895247,10.277501,18.70767,-4.9000206,13.1026745,3.5109737,USA,English,Victor Sjöström,5.85,4.0,0.149852,Drama,tt0020589,,,,,
tt0022689,6.1072555,11.481052,21.252516,-4.440759,12.664786,-0.050837882,USA,"English, Hawaiian",King Vidor,4.699999999999999,27.0,0.487087,Adventure,tt0064041,tt0023369,,,,
tt0452694,2.753803,11.361909,20.640308,-5.3655553,11.179831,3.4225168,USA,English,Robert Schwentke,6.9,218.0,13.682598,Drama,,,,,,
tt0108071,2.756366,13.020125,19.942171,-4.424998,12.618702,1.7313517,"UK, USA",English,Agnieszka Holland,7.199999999999999,29.0,6.499523,Drama,tt0110367,,,,,
tt0120804,5.763724,11.16883,19.486483,0.085873604,9.045057,0.380897,"UK, Germany, USA",English,Paul W.S. Anderson,6.550000000000001,238.0,7.781292999999999,Action,tt0318627,tt0320691,,,,
tt0238119,2.8661149,12.060285,19.895515,-2.652584,10.3966875,4.87906,Poland,Polish,Olaf Lubaszenko,7.55,,1.016074,Comedy,,,,,,
tt0033174,3.5468307,11.389519,19.559948,-5.403847,11.028455,4.7373524,USA,English,Wesley Ruggles,6.85,17.0,0.539853,Comedy,,,,,,
tt0019304,4.3572493,9.611722,21.379322,-0.88721246,9.284235,3.949326,USA,English,Lewis Milestone,6.1,14.0,0.699893,Crime,tt0018515,,,,,
tt0362120,4.026332,11.734488,19.5423,-1.5073711,9.702489,0.9405274,USA,"English, Japanese",David Zucker,5.199999999999999,153.0,13.096692,Comedy,,,,,,
tt0450336,4.398198,11.579841,20.600977,-2.103572,8.773642,2.2871504,"USA, UK, Romania","English, German",Joel Schumacher,5.25,77.0,4.065407,Action,,,,,,
tt0104779,1.3032558,11.845523,21.966629,-4.2910647,12.719309,0.75423837,"France, UK","English, French",Roman Polanski,7.1,76.0,11.298195,Drama,tt0070913,,,,,
tt0044391,3.406249,13.704594,17.949087,-3.6531882,10.091277,4.184697,USA,English,Vincente Minnelli,7.6,88.0,3.12508,Drama,,,,,,
tt0052782,4.827386,10.941368,18.379887,-2.0257823,9.491282,3.1317441,"Italy, France, Spain","Italian, Spanish","Pietro Francisci, Mario Bava",4.85,43.0,0.807818,Adventure,tt0050381,tt0052604,tt0051951,,,
tt0087589,4.026251,11.28507,20.885561,-0.92296314,9.9732,1.8386673,USA,English,Roger Young,5.7,6.0,3.962864,Action,tt0083619,,,,,
tt0064310,5.1931753,11.295946,21.625254,-4.127699,12.54882,0.93255645,USA,English,David Lowell Rich,5.75,19.0,0.107612,Horror,,,,,,
tt0337909,2.685033,12.188033,21.653267,-3.7348585,11.574733,4.2235885,"UK, USA",English,Nigel Cole,6.75,70.0,5.109575,Comedy,tt0434124,,,,,
tt0098219,4.4388285,13.950377,17.669657,-2.7955258,10.044255,2.738943,"USA, Mexico","English, German",John Duigan,6.9,11.0,2.188691,Biography,tt0089424,,,,,
tt0109195,4.2998514,9.87742,18.317696,-5.0939736,10.920075,0.28969976,Canada,English,"Steve DiMarco, Paul Ziller",6.1,16.0,0.499475,Action,tt0119013,,,,,
tt0065777,5.0854974,14.105507,17.661322,-2.4836771,9.84085,3.5410855,"Italy, West Germany",Italian,Vittorio De Sica,7.0,42.0,2.105027,Drama,,,,,,
tt0066826,1.0917627,10.188047,20.089043,-4.447171,13.021893,1.8857429,"USA, Sweden","English, Swedish, French",Ingmar Bergman,6.15,16.0,0.659046,Drama,tt0044811,,,,,
tt0101545,2.1310875,10.703668,18.829712,-4.904279,12.9278,2.584766,USA,English,Bryan Gordon,5.9,18.0,11.718412,Comedy,,,,,,
tt0051629,4.1543193,11.039221,19.249365,-0.8271782,10.5979805,0.11719241,USA,English,Joseph M. Newman,5.75,10.0,0.126986,Western,tt0041253,,,,,
tt0067017,5.970158,9.799924,19.350922,-0.63934857,9.210914,0.22236155,USA,English,"Al Adamson, Samuel M. Sherman",3.8,58.0,1.513005,Horror,tt0065852,,,,,
tt0066921,1.1910886,10.92298,21.732153,-1.1352276,10.598719,1.5305316,"UK, USA",English,Stanley Kubrick,8.15,184.0,17.112594,Crime,tt0266697,,,,,
tt0478134,4.4823866,14.181548,21.742744,-1.9064194,12.429344,0.36689034,USA,English,Paul Haggis,6.85,236.0,9.604552,Crime,tt0419294,,,,,
tt0108188,1.5052187,13.674196,17.537724,-0.9668345,8.145738,3.4589877,Japan,Japanese,Takeshi Kitano,7.4,69.0,5.167934,Action,tt0098360,,,,,
tt0126765,5.081801,14.006807,20.430653,-0.22469144,9.834193,4.5230865,Germany,"German, English, Russian",Hans-Christian Schmid,7.199999999999999,11.0,8.271531,Thriller,tt0408777,tt0326429,,,,
tt0048750,3.2075207,9.880031,21.804794,-2.8243117,10.121698,0.13405557,USA,English,Alfred Hitchcock,7.0,83.0,6.486117,Comedy,tt0048728,,,,,
tt0046330,2.2610855,9.636026,18.375261,-4.828174,12.544244,3.5276225,USA,"English, Spanish",László Kardos,6.05,3.0,0.409247,Musical,,,,,,
tt0497316,3.021561,13.817964,22.511652,-1.0807332,10.683946,-0.09289009,USA,"English, Spanish",Alfredo Rodriguez de Villa,5.6,19.0,1.844661,Drama,,,,,,
tt0387055,1.3937076,12.963138,21.1876,-4.5620885,11.722661,2.8261404,"Mexico, France, Belgium, Germany",Spanish,Carlos Reygadas,5.6,107.0,2.329513,Crime,,,,,,
tt0069442,4.9806757,12.248487,18.445803,-4.6033974,12.370771,3.943738,France,French,François Truffaut,6.85,20.0,0.326486,Comedy,,,,,,
tt0389790,1.2088302,11.192675,18.003454,-4.7523093,12.333573,3.6630204,"USA, Australia",English,"Simon J. Smith, Steve Hickner",5.9,192.0,8.774374,Animation,tt0358082,tt0351283,,,,
tt0981072,3.005402,13.248872,17.933987,-1.1680384,9.0764,2.1811159,USA,English,Neil Burger,6.6,56.0,7.444398,Comedy,,,,,,
tt0083960,1.9838178,14.906519,21.139809,-1.2468985,11.137643,0.2052348,"USA, Hong Kong",English,James Fargo,5.75,15.0,1.112171,Action,tt0082350,tt0088936,tt0099399,,,
tt0026564,1.7915577,13.140017,17.450933,-2.4756086,9.774286,2.599891,"France, Germany",French,Jacques Feyder,6.85,14.0,0.550797,Comedy,tt0029706,,,,,
tt0076068,5.2619643,10.944508,22.29209,-2.9087124,11.565991,-0.09014659,Italy,Italian,Antonio Bido,6.35,31.0,0.207819,Horror,tt0064787,tt0072349,,,,
tt0120112,4.2239585,13.082548,22.191223,-3.1239662,12.467616,3.2793968,"France, USA",English,Nick Cassavetes,5.6,57.0,2.314911,Drama,,,,,,
tt0036203,4.597256,12.761988,22.423971,-3.4605675,12.517825,1.1944177,USA,English,Richard Wallace,7.0,13.0,0.131188,Comedy,tt0040499,tt0033174,tt0031377,,,
tt0101700,1.8920757,12.513469,17.506178,-3.3670127,10.317384,3.7733414,France,French,"Marc Caro, Jean-Pierre Jeunet",7.5,61.0,12.565447,Comedy,tt0211915,,,,,
tt0078474,3.6389184,13.097439,18.990273,-1.4991727,8.3961525,1.0748844,UK,English,Kevin Connor,6.15,44.0,1.463804,Adventure,,,,,,
tt0097967,4.468341,9.544128,21.711294,-1.4568043,10.824281,0.363096,USA,English,John Irvin,5.45,28.0,3.801832,Action,tt0087985,tt0084408,tt0094082,,,
tt0303970,6.2391586,11.196139,17.953402,-2.3978548,9.223834,0.38102996,"Hong Kong, Japan, Netherlands",Cantonese,Wellson Chin,5.35,27.0,0.512034,Horror,,,,,,
tt0290329,1.1831107,13.5716095,20.948164,-3.378156,12.5716715,1.8028625,Japan,Japanese,Takashi Miike,6.65,81.0,3.577025,Comedy,tt0492784,,,,,
tt0455537,3.323752,13.147458,18.879168,-5.259122,12.243935,2.5358453,USA,English,Hayley Cloake,4.45,9.0,0.11689,Drama,,,,,,
tt0129908,3.5672762,11.2561,18.580683,-0.7391674,10.46745,3.0109625,USA,English,John R. Cherry III,4.0,6.0,1.08121,Family,tt0106827,tt0092974,,,,
tt0104952,3.283284,11.769126,22.49879,-1.4957292,11.124839,1.1688075,USA,English,Jonathan Lynn,7.449999999999999,53.0,7.9222160000000015,Comedy,tt0103241,tt0090685,,,,
tt0033676,4.88628,13.636518,18.425903,-0.8365417,11.126201,2.0545807,USA,English,Monty Banks,5.9,5.0,0.783975,Comedy,tt0030824,,,,,
tt0792966,1.8755538,11.763852,20.681957,-4.0022697,13.609164,1.643113,"Italy, France",French,Julie Gavras,7.2,39.0,1.871922,Drama,,,,,,
tt0844286,2.9653137,13.551818,18.365086,-4.1905346,10.737634,4.2332497,USA,"English, French, Czech, Japanese",Rian Johnson,6.8,184.0,7.973126,Action,tt0427470,tt0838221,,,,
tt0100347,3.7136145,13.542697,20.972078,-3.159175,11.795931,-0.23611207,"UK, Canada",English,Yves Simoneau,5.85,5.0,0.083899,Comedy,,,,,,
tt0884335,2.9981992,12.727289,22.320728,-2.184039,13.3302355,1.4325697,France,French,Julien Leclercq,5.4,29.0,2.022178,Crime,tt0300556,,,,,
tt0357668,4.539895,12.210088,19.960224,-1.3988942,9.382848,0.49896267,USA,English,Rocco DeVilliers,6.800000000000001,12.0,1.6681279999999998,Action,tt0454824,,,,,
tt0103003,4.9470882,11.777872,19.075203,0.3314322,8.145603,1.4369386,USA,English,Burt Kennedy,4.55,32.0,4.409121,Action,tt0119639,,,,,
tt0818165,5.0940776,10.365277,22.553703,-1.2106065,10.859133,-0.051148612,USA,English,Rob Schmidt,5.2,37.0,3.076072,Crime,tt0472259,,,,,
tt0099762,1.8161916,11.935545,18.485283,-5.454804,13.243458,3.2868562,"USA, France","English, French",Philip Kaufman,6.3,34.0,4.459959,Biography,tt0069718,,,,,
tt0483812,1.1415597,10.777287,21.76183,-3.7097824,12.149192,2.5705628,USA,English,Hilary Brougher,6.25,35.0,6.196999,Drama,,,,,,
tt0070679,3.7053852,10.637318,21.053877,-2.2910438,10.453176,0.95509,USA,English,John Guillermin,5.65,45.0,1.424722,Action,,,,,,
tt0086189,2.564697,11.826079,17.725304,-1.4003023,8.416253,2.1026697,Australia,English,Philippe Mora,5.95,14.0,0.836124,Musical,,,,,,
tt0023940,0.70531917,10.842432,20.61439,-5.715417,12.297932,3.341153,USA,"English, French",Ernst Lubitsch,7.3,53.0,2.063066,Comedy,tt0022074,tt0025464,,,,
tt0071949,4.004098,13.551522,20.99085,-2.3070304,10.562083,0.38185066,Canada,"French, English",Michel Brault,7.35,5.0,0.002001,Drama,,,,,,
tt0080379,6.1604433,11.02585,18.610352,-0.8420547,9.7632885,0.44605356,"Italy, Spain","Italian, Spanish",Antonio Margheriti,5.7,80.0,1.107117,Horror,tt0080503,tt0082479,tt0081248,,,
tt0075334,4.031367,13.472545,20.253153,-1.8573836,11.952631,0.38759106,"UK, West Germany",English,Peter Sykes,5.95,75.0,2.130583,Horror,tt0065851,,,,,
tt0046791,2.3961785,10.325416,18.47037,-3.806473,11.477705,4.198283,USA,English,Nunnally Johnson,5.35,21.0,0.678793,Drama,tt0042039,tt0038965,tt0047679,,,
tt0092240,4.6948547,12.244756,21.2272,-2.7528484,11.320927,1.8375243,"USA, Canada",English,Mike Marvin,5.95,95.0,7.657918,Action,tt0096426,tt0093560,,,,
tt0836683,1.6266024,12.934523,20.768362,-2.5302083,11.29824,0.7337938,"Sweden, Argentina, Spain",Spanish,Paco Cabezas,5.449999999999999,18.0,0.525407,Horror,,,,,,
tt0095728,5.503687,9.992155,18.300385,-4.1748857,12.029134,0.48000935,Italy,Italian,Gianfranco Giagni,7.05,21.0,0.018017,Horror,tt0086636,tt0085385,,,,
tt0338094,3.1651912,13.213175,21.287424,-3.810791,12.595546,2.9428494,USA,English,Rob Minkoff,5.05,134.0,11.605735,Comedy,tt0317303,tt0240462,tt0112642,,,
tt0181618,3.769725,12.417006,21.41017,-4.319619,10.722554,4.581983,USA,English,Eric Mendelsohn,5.85,38.0,0.316842,Comedy,tt0018455,tt0063462,,,,
tt0337585,3.9564977,11.684933,18.97935,-4.1409874,10.757867,1.7537085,USA,"English, Hindi",Adam Bhala Lough,7.05,14.0,0.227369,Action,,,,,,
tt0067732,1.8940053,12.665299,21.47559,-2.1128871,11.628303,0.9872163,Spain,Spanish,Eloy de la Iglesia,6.300000000000001,41.0,1.2928620000000002,Crime,,,,,,
tt0109445,4.0804305,10.760884,20.05742,-4.382288,12.002082,1.686501,USA,English,Kevin Smith,7.550000000000001,138.0,10.513367,Comedy,tt0113749,,,,,
tt0484113,2.8261688,13.296516,18.384947,-5.552702,11.854925,3.7951136,Belgium,"French, Inuktitut","Dominique Abel, Fiona Gordon",5.9,22.0,0.038843,Comedy,,,,,,
tt0065566,4.386153,12.962593,19.693872,-1.3964454,10.847646,2.8731792,USA,English,Robert Butler,5.949999999999999,19.0,4.044429,Comedy,tt0064603,,,,,
tt0120747,1.6573018,11.805476,19.951784,-5.209626,12.522681,3.9143558,UK,English,Nick Hamm,5.7,29.0,1.233052,Comedy,tt0208196,tt0409681,,,,
tt0084036,4.7624984,12.467199,17.491964,-2.6707,9.187946,2.665283,"Italy, France","English, Italian",Umberto Lenzi,4.25,24.0,1.177765,Action,,,,,,
tt0261652,3.355844,14.089489,20.661417,-3.8800766,12.019476,2.0332613,USA,English,"Michael Covert, Tracy Fraim",5.95,2.0,0.0789049999999999,Comedy,tt0159696,,,,,
tt0486822,3.841704,9.145105,21.471838,-2.5740485,11.834978,2.2163608,USA,"English, Spanish",D.J. Caruso,6.699999999999999,247.0,18.006895999999994,Crime,,,,,,
tt0113749,1.9791574,10.891952,20.478926,-5.711825,13.040253,0.06030753,USA,English,Kevin Smith,6.949999999999999,98.0,8.255469999999999,Comedy,tt0109445,,,,,
tt0816556,5.893943,10.739233,21.3794,-3.3379285,12.514162,3.014841,Australia,English,Joel Anderson,6.199999999999999,111.0,5.634004,Drama,,,,,,
tt0063636,4.2513733,10.171004,21.419392,-1.7513713,11.467279,-0.103839636,USA,English,Gordon Flemyng,6.05,14.0,0.8124170000000001,Action,tt0068718,tt0039029,,,,
tt0023369,2.7796729,10.053267,20.29212,-4.0330467,12.286722,0.14348778,USA,English,Lewis Milestone,6.0,28.0,0.577818,Drama,tt0048527,,,,,
tt0062089,4.1307793,9.808698,21.09189,-3.8404443,12.808895,1.7460898,UK,English,Jack Clayton,6.4,15.0,1.385444,Drama,tt0063570,,,,,
tt0065700,5.0331016,12.460863,18.572365,-4.7676067,10.4727,1.1327084,UK,English,Douglas Hickox,6.25,16.0,1.0883969999999998,Comedy,,,,,,
tt0036349,4.73902,9.144318,22.090065,-2.1206677,10.153129,1.5774369,USA,English,Roy William Neill,7.1,20.0,5.165507,Mystery,tt0038008,tt0031022,,,,
tt0081376,3.262134,11.655051,22.10408,-2.3668354,10.404684,3.4319963,USA,English,Lang Elliott,6.85,10.0,1.626485,Comedy,tt0063591,tt0035679,,,,
tt0097008,3.9488316,9.526064,20.81262,-2.8947103,11.899078,0.39352724,"UK, USA",English,Armand Mastroianni,4.85,20.0,0.8614729999999999,Fantasy,tt0080100,,,,,
tt0075909,5.315427,9.665105,19.3321,0.26022866,8.793672,0.725395,USA,English,Jack Smight,5.15,61.0,2.217704,Sci-Fi,tt0073835,tt0079285,,,,
tt0102057,3.2855132,12.606289,20.400667,-2.7156386,10.91575,3.2514915,USA,English,Steven Spielberg,6.75,94.0,14.508137,Adventure,tt0104431,,,,,
tt0106364,5.00449,11.641151,22.403418,-1.4931104,10.6708355,1.4964497,USA,English,"Kevin Altieri, Boyd Kirkland",7.6,70.0,7.291139999999999,Animation,,,,,,
tt0988047,2.9148371,13.82807,21.610039,-0.7667879,10.002099,0.9781097,USA,"English, Arabic",Jeffrey Nachmanoff,6.8,139.0,7.8596059999999985,Action,tt0443274,tt0963178,,,,
tt0887883,3.7660925,11.634954,21.571815,-0.69812286,10.71688,1.4013435,"USA, UK, France",English,"Ethan Coen, Joel Coen",6.75,340.0,13.206798999999998,Comedy,tt0101410,tt0100150,tt0116282,,,
tt0086312,2.2154446,10.3333025,20.077122,-0.77707195,11.533305,1.2808609,USA,English,Mike Nichols,7.050000000000001,40.0,4.873957,Biography,tt0084707,tt0089560,,,,
tt0050737,3.4222794,9.1110325,22.39327,-2.5951753,11.079457,-0.29784268,USA,English,"Victor Saville, George White",5.75,6.0,0.114334,Crime,tt0042428,,,,,
tt0120802,2.8070004,12.850751,20.013266,-3.7909293,10.151621,3.6747508,"Canada, Italy, USA, UK, Austria","French, English, Mandarin, Italian, German",François Girard,7.4,74.0,7.7258429999999985,Drama,,,,,,
tt0299045,2.734246,13.026065,17.958757,-3.4547718,10.051495,4.231645,USA,English,Brad T. Gottfred,6.25,6.0,0.225311,Comedy,,,,,,
tt0085513,2.626592,13.830437,18.73017,-5.031661,13.088943,2.6681402,USA,"French, English",James Toback,4.55,5.0,0.8985700000000001,Drama,tt0062765,tt0085878,,,,
tt0897347,5.478459,10.309458,21.539398,-3.808964,11.32507,2.3658438,USA,English,Yam Laranas,5.5,43.0,5.0034550000000015,Drama,tt0435528,,,,,
tt0036104,5.4044676,10.171516,20.52592,-2.5477202,11.114348,-0.41290015,USA,"English, Spanish",Jacques Tourneur,6.65,63.0,1.494525,Horror,tt0037820,tt0038343,,,,
tt0473514,5.938323,11.398651,21.48793,-2.227322,9.394233,0.30220973,USA,English,Jim Mickle,5.4,89.0,5.5714510000000015,Horror,tt0922642,,,,,
tt0119986,4.5501733,11.779971,19.526167,-2.7936602,10.658279,0.54001623,USA,English,Bill Ryan,7.15,10.0,0.158503,Comedy,,,,,,
