id,review_1st,review_2nd,description_1st,description_2nd,overview_1st,overview_2nd,votes,reviews_from_critics,popularity,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6
tt0109348,2.4566205,11.482383,17.978537,-3.7419238,10.632318,4.472858,7.2,67.0,5.72288,tt0093818,,,,,
tt0038116,2.4069805,12.105762,19.822393,-3.7750006,11.918326,3.8399506,6.6,18.0,1.81628,tt0048445,tt0047472,,,,
tt0335438,3.727961,10.91357,21.664343,-0.92228794,10.123419,1.4889376,5.85,178.0,10.776138,tt0364725,,,,,
tt0065616,2.3839598,12.78504,17.908333,-4.6899786,10.823737,4.055068,5.65,11.0,0.099567,,,,,,
tt0110667,1.410568,10.768746,20.441725,-2.470965,12.171078,2.8994818,6.0,76.0,1.939337,tt0096426,,,,,
tt0398963,3.3392832,13.525965,18.513998,-4.251624,11.588706,2.7625525,6.449999999999999,27.0,2.288041,tt0795376,,,,,
tt0113224,4.3110294,10.18209,18.18872,-5.0167656,11.878581,3.2219393,6.25,11.0,0.6997680000000001,,,,,,
tt0374887,3.6821578,9.184895,21.22252,-2.9354522,12.239902,-0.24700658,7.699999999999999,4.0,2.794501,,,,,,
tt0119141,3.0978637,9.078151,19.927538,-5.5875416,11.509647,2.407974,5.949999999999999,31.0,6.285574,,,,,,
tt0113133,3.3466754,11.698972,20.400873,-3.3635473,10.620708,3.6280262,6.8,28.0,3.2082650000000004,tt0178050,,,,,
tt0090305,0.847566,11.004828,20.589167,-3.652436,12.629707,3.514161,6.5,91.0,11.104542,tt0088128,tt0091790,tt0085995,,,
tt0239507,2.1910803,9.993393,18.546656,-5.495023,12.736805,3.6120422,5.2,22.0,1.5578040000000002,,,,,,
tt0815165,1.1990719,11.821626,18.490461,-5.467695,12.42014,3.5471783,3.6,24.0,0.250743,tt0356159,,,,,
tt0030386,3.7651477,11.132418,19.353611,-4.2115564,10.310297,4.934404,6.65,12.0,0.899034,tt0033832,,,,,
tt0092929,5.175505,10.6295395,20.853455,-5.455516,10.526311,4.020874,7.1,25.0,2.2641560000000003,,,,,,
tt0094057,4.584936,11.544692,22.85477,-2.33263,11.1902,0.8978759,5.85,153.0,3.68961,tt0083624,tt0081114,tt0095583,,,
tt0318761,1.3621202,12.199455,20.233994,-1.6485546,11.830147,0.97754097,6.4,119.0,5.884228,,,,,,
tt0120859,1.8785568,10.078504,20.166231,-5.448502,13.231995,0.2169667,3.05,7.0,0.376634,,,,,,
tt0048445,2.2711623,10.774723,19.607641,-2.8384564,10.536968,4.302887,6.65,47.0,8.455347999999999,tt0047472,tt0038116,,,,
tt0063462,3.4608295,11.494766,19.107395,-3.0686808,11.91913,3.540265,7.449999999999999,97.0,7.433783999999998,tt0086450,,,,,
tt0785006,4.894355,12.65832,19.879301,-2.3002043,11.470656,1.7692581,5.550000000000001,110.0,6.317991999999999,tt0367088,,,,,
tt0090094,5.7739997,12.780847,19.63884,-0.6345887,9.105351,0.763264,5.85,116.0,7.394892,tt0090837,tt0083624,tt0087015,tt0095583,,
tt0066266,4.239476,10.567429,18.928745,-4.0190077,11.105958,2.678508,3.3,12.0,2e-06,tt0084049,tt0077663,tt0074749,,,
tt0072764,3.3581789,12.594244,19.601019,-0.73820376,9.542824,0.7234815,5.6,5.0,3.463556,tt0066895,,,,,
tt0118301,4.907072,9.869399,20.10515,-5.0983067,11.265498,2.865352,5.85,27.0,9.183343,tt0127723,tt0273923,tt0138510,tt0200530,tt0756729,
tt0201394,4.3559294,11.922485,19.276014,-3.2158623,13.860074,1.697549,5.5,3.0,0.802417,,,,,,
tt0119828,2.294625,12.20297,19.09414,-4.243752,12.947192,3.7388074,7.1,29.0,7.272303999999999,tt0498120,,,,,
tt0021408,4.2330337,13.37403,18.164553,-4.7113924,11.894396,3.5224469,4.75,3.0,0.082617,,,,,,
tt0022882,2.1008358,10.924425,18.036276,-0.27270103,7.870133,2.0536017,2.85,1.0,0.05971,tt0027040,,,,,
tt0096386,1.9526668,11.790149,20.624523,-3.6106145,12.286777,1.9182402,6.85,15.0,4.520077,tt0274155,,,,,
tt0105793,3.174439,11.384074,20.445576,-5.6818366,11.460318,2.2912655,6.75,76.0,10.180776,tt0116483,,,,,
tt0120013,3.1861527,11.3822,18.690018,-5.18631,11.434731,3.0693135,5.0,9.0,1.537225,tt0117365,,,,,
tt0186975,1.6218623,11.435239,19.770481,-4.7482,12.997711,2.2424672,4.95,67.0,3.847088,tt0206275,tt0319524,,,,
tt0458352,1.3349149,13.079878,21.96194,-4.560637,13.204169,2.650116,6.95,193.0,13.102384,,,,,,
tt0176426,4.1997137,12.171492,22.24439,-3.2929232,11.187265,-0.29018593,5.4,28.0,2.00173,tt0221069,,,,,
tt0368668,3.4867249,11.176107,20.416698,-2.446186,13.099644,4.490616,3.5,12.0,7.3718759999999985,,,,,,
tt0086352,0.5344474,11.538448,19.815031,-5.2748685,13.174226,0.30373302,5.05,20.0,2.031593,tt0089679,tt0084945,,,,
tt0303933,4.684847,13.066884,19.685696,-3.2625782,10.685603,3.2799566,6.0,63.0,5.270187,,,,,,
tt0133413,2.4818158,9.454242,20.860008,-5.3161836,13.281794,1.3063816,3.25,14.0,0.1144109999999999,tt0168501,,,,,
tt0119324,2.5145192,9.978418,22.165764,-3.525262,12.544131,3.2420864,6.449999999999999,44.0,3.974374,tt0118866,tt0311648,,,,
tt0940709,6.0964313,11.847235,20.254261,-2.9386446,12.040473,1.8999583,6.25,85.0,5.917685,tt0485976,tt0406375,,,,
tt0090886,0.63010174,12.66383,18.467422,-5.4143295,12.4080105,3.5925548,6.2,14.0,2.524937,tt0092173,tt0101902,tt0095119,,,
tt0477078,3.3764493,11.557907,19.44289,-2.6968136,11.976549,2.3595483,6.449999999999999,88.0,3.563126,tt0342167,tt0421045,,,,
tt0164108,2.589221,9.969425,18.032158,-3.744277,11.518144,3.5913393,5.5,102.0,1.533253,tt0120683,,,,,
tt0180052,4.1464143,13.083683,19.232985,-1.8831545,7.5104074,0.99910694,4.1,63.0,8.903754,tt0104114,tt0099044,,,,
tt0305556,3.6857235,13.240586,19.034779,0.4445173,7.8917537,0.73969454,4.85,4.0,0.309733,,,,,,
tt0034881,3.6746309,11.261375,21.422066,-3.5555391,10.523909,3.9763424,6.949999999999999,55.0,4.02032,tt0034240,tt0034798,tt0028597,,,
tt0255653,3.912807,12.911499,20.47815,-3.0859957,12.691684,1.8247479,6.25,29.0,4.101369,,,,,,
tt0042784,2.2857594,9.997503,18.689404,-5.036501,12.039484,3.6625261,5.35,4.0,0.573075,tt0029284,tt0047679,tt0043625,,,
tt0089622,3.2623415,11.438044,19.327236,0.5420774,7.8283052,0.7543674,4.65,14.0,1.566559,tt0089652,tt0084408,tt0034398,,,
tt0427229,2.274461,9.936318,19.966803,-4.911094,12.575006,4.1534033,5.55,143.0,9.438013,tt0821640,tt0901476,,,,
tt0095675,2.5120256,13.302926,20.900066,-5.031787,12.353698,0.9079441,7.6,58.0,5.470331,tt0287467,tt0118819,,,,
tt0290212,3.6357765,13.766123,20.131779,-5.260539,10.363775,3.7527537,4.75,108.0,2.1866830000000004,,,,,,
tt0464049,-0.22727075,10.882759,20.137886,-4.071029,12.58715,1.8533026,6.699999999999999,120.0,3.403583,tt0337909,tt0434124,,,,
tt0095384,1.39989,11.221654,18.886063,-5.1816497,12.473944,2.8134172,5.5,1.0,0.00243,tt0095730,,,,,
tt0112710,3.3552718,12.089115,18.841053,-4.7974033,12.218802,-0.10806462,7.5,6.0,0.44005,,,,,,
tt0155776,4.4378357,11.824179,19.618055,-3.5693424,12.790784,2.165818,5.800000000000001,164.0,7.434797,tt0204946,tt0127723,,,,
tt0362526,1.7282473,12.765775,21.394424,-0.7908542,10.918578,2.170057,6.45,65.0,2.93151,tt0420087,tt0427470,tt0310910,,,
tt0115744,3.122624,12.187668,18.897522,-1.9274637,12.2443,2.9540775,7.0,53.0,3.117071,tt0337909,,,,,
tt0354899,4.042148,12.587048,20.78672,-5.107719,13.165912,1.5321021,7.05,133.0,10.603991,tt0101700,,,,,
tt0364725,3.4303575,11.788131,19.260096,-2.6419523,11.229338,2.579205,6.45,146.0,11.967379,tt0838283,tt0116483,tt0120484,,,
tt0168080,3.1175594,11.337168,19.568624,-5.829632,10.935118,3.3379846,6.35,16.0,0.396431,tt0112922,,,,,
tt0120373,2.9792495,11.278512,22.385883,-3.1149392,12.304442,0.069649346,5.55,28.0,2.683782,tt0104114,,,,,
tt0101410,3.0141747,13.578138,18.007368,-3.747141,11.073638,4.963352,7.550000000000001,144.0,8.387025999999999,tt0100150,tt0110074,tt0887883,,,
tt0102411,3.0016816,9.495389,19.827883,-5.412715,12.588599,3.7148771,5.4,17.0,2.70816,tt0167203,,,,,
tt0081616,3.374075,12.198524,17.744608,-2.8536286,12.74618,1.2466431,6.4,7.0,0.978367,,,,,,
tt0110364,1.8278301,11.6647415,19.151749,-2.5916572,11.94541,2.376037,6.2,10.0,5.045874,,,,,,
tt0109951,2.776659,11.335452,22.365002,-1.8754368,12.099035,2.4445558,6.050000000000001,26.0,8.847461000000003,tt0104438,tt0120632,,,,
tt0846308,1.8674128,10.551039,20.290129,-4.0342016,10.908481,3.871468,6.45,73.0,5.310976,,,,,,
tt0453365,3.8378758,13.112017,20.755428,-5.6943774,11.374573,3.198389,5.6,5.0,0.947509,,,,,,
tt0762114,3.6366057,11.338696,20.8423,-5.4529305,12.371439,3.9470656,5.3,123.0,7.102075999999999,tt0182789,tt0113986,tt0426931,,,
tt0093650,1.2560433,10.80994,20.92724,-2.4971569,10.060907,4.960372,6.45,5.0,0.11492,,,,,,
tt0814130,3.1764884,11.538857,18.595646,-3.0322738,10.583039,3.4683838,6.85,33.0,1.46346,,,,,,
tt0033832,4.467678,10.618966,19.331459,-4.1667857,11.880807,3.1528807,6.55,4.0,0.215163,tt0030386,,,,,
tt0434124,3.2511785,9.82247,20.639528,-4.317747,12.774378,3.6046824,6.699999999999999,97.0,4.893525,tt0337909,tt0115685,tt0115744,,,
tt0063036,3.366648,11.235111,17.487059,-3.806015,9.935654,4.424375,5.45,28.0,1.158633,tt0077588,,,,,
tt0064683,4.0108156,13.253685,20.617094,-3.0083122,12.2001915,1.2887228,5.9,18.0,0.689076,tt0067454,tt0365125,tt0111127,,,
tt0070121,4.7173314,12.694921,17.18251,-3.0746925,10.312876,4.212668,6.6,20.0,1.516959,tt0064418,tt0081777,,,,
tt0785002,3.4949796,12.647732,18.560457,-5.50256,13.634232,0.7454146,4.6,18.0,0.967551,tt0294939,tt0339230,,,,
tt0024548,2.2593389,10.873098,19.451616,-3.7648752,11.656382,1.60138,5.75,36.0,1.840758,tt0032828,tt0027684,tt0028597,,,
tt0194530,2.6706665,13.088533,18.024698,-4.321174,11.273151,3.6758652,6.5,19.0,0.954525,,,,,,
tt0038260,2.9595814,11.163164,21.265291,-2.6045353,10.509725,1.8130003,6.1,12.0,2.395994,,,,,,
tt0049293,3.784279,10.549641,20.31485,-2.629076,-7.9896502,2.4306304,7.050000000000001,1.0,1.240989,,,,,,
tt0082382,2.3086016,12.159512,19.259058,-5.0004206,13.233347,2.5146086,7.050000000000001,6.0,0.384338,,,,,,
tt0113243,3.0328648,12.530145,20.222452,0.08459375,8.666206,1.4695607,6.25,95.0,14.810519,tt0294357,,,,,
tt0317303,5.228568,10.602782,16.433155,-3.3304985,13.272122,0.8554866,5.6,84.0,6.504927,tt0240462,,,,,
tt0113161,3.7569928,10.670178,18.080322,-3.812487,10.148238,3.7754538,6.65,106.0,12.669608,tt0115759,tt0105435,,,,
tt0039645,3.8520808,9.926921,21.939938,-1.9941915,10.662735,1.900443,6.699999999999999,21.0,1.196569,tt0045094,,,,,
tt0329388,0.5286704,11.519179,19.393284,-3.775414,10.179059,4.967507,7.15,56.0,8.260823,,,,,,
tt0290654,1.0445791,10.985946,20.303936,-3.3465161,12.315219,2.8507652,7.050000000000001,4.0,0.259577,,,,,,
tt0118064,3.5889115,9.882344,18.265171,-4.3400693,10.955334,2.5574286,6.300000000000001,29.0,1.13412,,,,,,
tt0091653,3.6514566,13.090906,21.288021,-4.3481097,11.242087,2.4922092,6.0,15.0,8.750517,tt0086927,tt0088161,,,,
tt0425601,4.232842,12.55806,18.712643,-5.463627,11.044259,1.193769,7.0,16.0,3.172765,,,,,,
tt0073440,2.0272784,12.585893,20.98342,-5.4327006,10.567043,4.4322176,7.45,106.0,9.042678,tt0065724,,,,,
tt0245910,4.207334,10.035651,19.755886,-5.231046,10.599304,4.9050612,6.9,3.0,1.0543049999999998,tt0300957,,,,,
tt0109813,4.229471,12.099852,19.644735,-5.103655,10.830837,2.5703895,4.95,48.0,15.019586,tt0106701,tt0112642,,,,
tt0449851,3.051579,10.66767,21.083158,-5.3489394,12.489699,3.8259099,6.25,51.0,7.6960229999999985,,,,,,
tt0284674,4.1843047,11.365569,21.574392,-2.0175118,10.562164,3.60599,4.65,27.0,2.091305,,,,,,
tt0178050,2.4333148,10.488136,17.397182,-3.6151414,11.132114,3.726661,5.85,8.0,1.172956,,,,,,
tt0112642,5.5550413,10.33065,21.041098,-3.6929815,11.96791,2.566991,6.05,40.0,12.812539,tt0102057,,,,,
tt0110391,2.3514516,10.482173,18.40416,-4.7492557,12.509241,3.3793771,5.15,14.0,3.290192,,,,,,
tt0074423,5.1158395,10.057768,22.26862,-1.5421265,10.828562,0.5011577,6.8,7.0,0.91631,tt0081616,,,,,
tt0120596,4.6518927,11.747146,21.656826,-4.2276597,12.407945,3.0676813,4.75,74.0,5.061725,tt0142201,,,,,
tt0052141,3.6368966,9.81649,18.727238,-3.8202333,11.705377,4.1451216,6.9,14.0,1.048805,tt0050301,,,,,
tt0076240,4.104541,13.397042,21.077091,-3.055708,12.622675,1.8681347,6.0,43.0,1.115491,tt0108583,tt0075177,,,,
tt0419198,4.2149925,10.164259,18.163147,-1.9222428,12.003086,3.9148884,7.0,49.0,5.524817,tt0118799,,,,,
tt0415679,6.0201564,11.410741,20.991684,-3.4795132,12.300358,1.0155799,5.2,51.0,4.912303,,,,,,
tt0112950,2.1639357,12.62828,19.88729,-3.0195732,12.709036,2.1589143,6.65,43.0,7.188728,tt0127723,tt0204946,tt0100436,tt0113749,,
tt0838283,3.4235997,11.790496,20.38475,-4.36537,12.014495,2.9574182,6.7,186.0,8.579638000000001,tt0364725,tt0116483,,,,
tt0208196,1.4892198,11.018213,19.487497,-4.869562,10.792452,4.3693433,7.15,38.0,9.916094,tt0120747,tt0117202,tt0119324,,,
tt0100935,3.9992933,10.808539,20.841635,-3.5457761,11.496995,1.74274,7.1,126.0,8.528622,tt0460829,tt0080678,,,,
tt0319524,1.7727722,10.246804,20.194437,-4.9171796,12.0311165,3.690958,5.65,45.0,3.568531,tt0186975,tt0762114,,,,
tt0118780,4.406188,13.042356,17.756603,-4.185265,11.149794,4.8924284,6.35,11.0,0.051128,,,,,,
tt0104438,2.2939613,10.87377,19.792809,-5.3859315,12.96063,1.4337187,5.65,45.0,8.573348,tt0109951,tt0090769,,,,
tt0810951,4.7221785,11.66306,20.89945,-1.7023822,11.278676,1.2649295,6.25,41.0,1.282833,,,,,,
tt0263957,-0.23928355,10.879191,19.006681,-2.4711072,12.159342,2.7133036,5.800000000000001,33.0,0.290354,,,,,,
tt0094846,0.6768341,11.142584,20.319838,-5.689799,13.161459,0.8428616,4.65,10.0,1.319188,,,,,,
tt0286788,1.5722594,10.636145,20.075111,-4.202152,12.526216,2.5462675,5.8,64.0,6.743150999999999,,,,,,
tt0183717,3.909524,10.220237,18.186094,-4.1695623,-7.989651,2.4306307,4.4,36.0,0.072413,tt0083624,,,,,
tt0080728,3.7081647,11.23423,20.795961,-4.746647,12.5136175,0.7096509,7.4,10.0,7.326636,tt0091830,,,,,
tt0036962,4.1574426,10.488728,20.609682,-5.014539,13.002718,0.9636349,6.449999999999999,21.0,0.576112,tt0039896,,,,,
tt0091790,3.4595916,12.287596,20.94063,-4.6682043,13.0163145,3.4230695,6.699999999999999,86.0,8.568378,tt0088128,tt0090305,tt0087277,,,
tt0376108,3.4772744,11.903836,19.19271,-2.513763,12.074336,1.972398,5.2,53.0,4.373457,tt0308506,tt0317303,,,,
tt0119715,4.900121,10.155766,20.562454,-3.3450334,12.395035,1.3368456,6.35,73.0,6.456233,tt0230030,,,,,
tt0230030,3.163874,12.846763,19.615818,-4.830979,10.473466,2.1632223,5.8,130.0,8.781588000000001,tt0209163,,,,,
tt0064627,4.0338235,12.412527,20.990234,-3.1194844,12.498104,0.87755966,2.25,11.0,0.001648,,,,,,
tt0109321,4.6726108,10.869593,19.629198,-2.9814813,12.543773,1.4142227,6.15,3.0,2.230426,tt0131636,,,,,
tt0100608,2.5551178,12.499403,19.594843,-4.370012,11.811575,3.0375762,6.050000000000001,3.0,0.879697,tt0092690,tt0084788,tt0085470,tt0104114,,
tt0841046,3.8633838,11.552307,17.514286,-3.1659806,11.296317,4.2552066,6.699999999999999,169.0,7.219935,tt0838283,,,,,
tt0116531,3.642949,11.752566,19.151777,-4.5632753,12.091293,2.3692605,5.5,20.0,4.220058,,,,,,
tt0142201,2.421386,9.984795,21.6049,-2.8011575,11.871234,0.08445149,6.35,28.0,7.250842,tt0120596,tt0137338,,,,
tt0111732,3.7250905,9.347261,21.560043,-3.8995655,12.4906,1.4124287,6.4,17.0,2.969003,,,,,,
tt0092802,3.8527997,11.151563,20.352682,-5.0323844,13.163077,0.91547847,5.300000000000001,11.0,0.469374,tt0095188,tt0102729,,,,
tt0025345,1.2766584,12.40148,18.258257,-4.9527926,10.903842,2.672577,7.5,7.0,0.089309,tt0080442,,,,,
tt0112896,3.514051,11.005149,15.963271,-3.30789,9.158109,0.15111777,5.800000000000001,55.0,5.430331,tt0117723,tt0120901,,,,
tt0118570,5.772267,12.960595,19.422102,-2.4589086,11.317358,2.4978502,5.25,40.0,9.407128,,,,,,
tt0361693,2.2889934,10.366339,20.327688,-4.448696,10.32697,4.439156,5.949999999999999,92.0,3.499985,,,,,,
tt0978670,1.7873566,11.517085,20.018574,-4.685405,13.196128,1.141293,4.7,2.0,2.39926,,,,,,
tt0420087,3.4540849,13.938506,19.471428,-3.785063,10.552438,3.777383,6.550000000000001,208.0,5.114498,tt0126250,tt0073440,tt0116745,,,
tt0138510,5.1929073,11.792761,21.32121,-2.66758,12.777948,3.139159,6.15,68.0,6.851628,tt0127723,tt0134619,tt0118301,,,
tt0125766,3.210472,11.973357,19.784914,-4.3667455,13.756583,0.9912208,5.4,4.0,1.019347,tt0128214,,,,,
tt0098678,3.255171,9.345183,20.733124,-5.6409883,12.940549,2.864659,5.9,8.0,2.350811,,,,,,
tt0253614,4.859054,12.361036,18.347586,-4.4586434,-7.9896584,2.4306307,8.600000000000001,,1.115787,,,,,,
tt0063115,3.042515,9.805249,20.48108,-5.083412,11.346808,3.5029356,6.05,21.0,3.2855760000000003,tt0084814,,,,,
tt0117365,2.3200464,11.477837,18.15625,-4.4437876,12.829434,3.7075207,6.65,13.0,0.127894,tt0120013,,,,,
tt0049973,2.696802,9.473121,18.398804,-5.2718573,11.50664,-0.75643843,5.5,2.0,0.060995,tt0050397,,,,,
tt0115650,2.6176293,13.457593,18.975662,0.7193346,7.770445,0.7353479,7.4,3.0,2.010173,tt0438315,,,,,
tt0216584,0.7983979,11.450178,18.522982,-4.870112,11.420078,2.6773896,5.65,11.0,1.836802,tt0101329,,,,,
tt0071274,3.2177463,10.6593485,20.216719,-3.305504,12.422877,0.23412155,3.85,28.0,0.001393,,,,,,
tt0047574,1.9929588,10.205744,18.778446,-5.5529904,12.445838,3.4159694,6.6,21.0,4.110337,tt0047422,,,,,
tt0107387,2.072597,9.746197,20.716686,-0.8723222,9.516062,1.6178415,4.949999999999999,92.0,9.096254,tt0099253,,,,,
tt0085868,0.6167914,11.581515,19.755426,-3.556284,10.601122,3.2905653,4.7,12.0,3.132019,tt0086200,tt0096969,,,,
tt0108500,5.419673,10.159828,18.77809,-1.6330786,9.9959755,2.885494,7.1,17.0,7.326169,,,,,,
tt0120213,4.804717,11.899371,19.028812,-3.2607877,10.819202,2.5571375,5.3,13.0,0.920655,tt0317303,,,,,
tt0042546,2.1713886,11.780595,20.273926,-2.9599042,10.689396,4.0308523,7.800000000000001,82.0,5.306185,tt0032599,tt0052561,,,,
tt0428430,1.2843522,11.007324,18.427778,-5.65839,10.3610935,4.195744,5.85,50.0,2.542936,,,,,,
tt0024476,3.812792,12.163004,19.739225,-3.898838,11.4457,-0.82354134,3.1,6.0,0.637794,,,,,,
tt0756729,5.849708,12.939852,21.52408,-4.7079816,12.054248,0.4744699,5.55,105.0,2.187418,tt0200530,,,,,
tt0095444,3.589018,13.714536,19.514652,0.34634182,8.062856,0.7354222,6.0,176.0,6.906831,tt0079714,,,,,
tt0063808,4.424274,11.813581,19.967562,-2.8257232,12.435932,4.402991,6.0,28.0,2.619751,,,,,,
tt0032828,2.18133,10.84414,20.77137,-3.7527099,11.456097,2.7303705,7.15,22.0,0.732382,tt0027684,tt0024548,tt0032152,,,
tt0097366,3.528242,9.95527,19.221537,-3.7582688,10.829315,2.8367457,5.949999999999999,32.0,10.357224,tt0090056,tt0095188,tt0085995,tt0095253,tt0081480,
tt0072814,4.46847,12.0360565,18.119646,-4.4080243,12.727411,3.1010635,5.75,9.0,0.7089850000000001,tt0075875,tt0071357,,,,
tt0092850,5.788618,10.281111,18.369347,-2.825602,10.194513,2.4163516,4.699999999999999,46.0,1.7121380000000002,tt0082243,tt0082511,,,,
tt0081178,6.0079145,10.692855,18.248499,-2.9899864,10.339981,2.1944466,5.7,49.0,2.055833,tt0069715,,,,,
tt0304857,4.84946,13.514443,17.575865,-0.77359563,8.683078,3.2604344,5.75,13.0,0.196537,tt0080157,,,,,
tt0349416,1.1041397,10.983893,20.51115,-3.1165502,10.404784,4.0666943,6.5,27.0,11.886845,tt0116240,,,,,
tt0178737,3.4097266,12.986525,18.402983,-5.183393,11.525107,3.8327565,6.9,78.0,6.6460050000000015,,,,,,
tt0439478,3.4683423,13.485671,17.600763,-4.0669827,10.889168,4.0836277,6.6,34.0,0.708481,,,,,,
tt0100265,1.566486,13.711673,21.780882,-0.8614147,9.199601,3.9932,4.15,7.0,0.056566,tt0188527,,,,,
tt0323633,4.199082,12.344902,19.859615,-2.719512,12.623027,0.66597396,5.3,9.0,1.097895,tt0367089,,,,,
tt0238251,2.261899,13.088581,18.076914,-3.811025,11.247884,4.5208097,3.85,2.0,1.02508,tt0785002,tt0294939,,,,
tt0072826,1.2581758,11.132393,20.326647,-5.745194,13.585479,0.53029746,7.05,14.0,0.624726,,,,,,
tt0780608,1.9458156,9.781518,20.388039,-3.8632092,11.413649,3.8727865,6.05,59.0,3.799281,tt0119809,tt0127296,tt0112887,tt0370986,,
tt0389860,2.7470133,11.015199,20.787205,-2.804523,12.454489,0.28485548,6.2,181.0,9.796552,tt0120484,tt0116483,tt0305224,tt0960144,,
tt0113273,2.4474368,11.834034,19.208569,-4.0797915,10.129489,4.686562,7.65,7.0,0.25447,tt0242994,,,,,
tt0422861,2.6110215,10.459918,18.511433,-4.6412377,12.765268,3.2453952,5.65,49.0,7.502117,,,,,,
tt0328099,4.000312,11.066753,20.766743,-2.659286,10.428537,1.5257406,4.95,36.0,4.025079,tt0772178,,,,,
tt0082213,3.1451144,13.900425,19.209385,0.73049855,8.1021,0.7329924,4.1,11.0,0.837756,tt0074533,,,,,
tt0063297,1.9856257,10.041895,19.459227,-1.5875858,10.383424,4.1081395,5.85,6.0,0.922111,,,,,,
tt0094714,2.9928372,9.89672,18.233036,-4.3302927,12.759715,3.8164735,4.3,16.0,0.79402,,,,,,
tt0409681,4.5101957,11.616909,21.989931,-4.012829,10.88406,1.3223528,6.050000000000001,15.0,1.931397,,,,,,
tt0181151,2.9348402,13.372992,19.235113,0.49151558,7.8667407,0.8766799,5.5,38.0,1.994868,,,,,,
tt0027040,3.7178748,10.125691,22.392586,-2.9003048,10.610904,4.1453032,6.0,7.0,0.110801,tt0032617,,,,,
tt0093175,2.4357097,10.27848,21.244144,-3.4326453,12.337064,2.600915,5.25,9.0,1.078703,tt0098308,,,,,
tt0273982,3.3591452,12.954366,20.49671,-2.4512837,11.961164,1.7212657,6.7,35.0,6.670147999999998,tt0285861,,,,,
tt0045144,4.361261,9.917608,19.842995,-3.8099487,11.75086,4.2270603,3.1,5.0,0.114492,,,,,,
tt0273923,2.8802738,13.108383,21.578936,-4.0037646,11.173672,2.5944686,6.1,117.0,4.582365,tt0245686,tt0200530,tt0118301,,,
tt0478394,5.8689837,11.001209,20.035597,-3.4410932,12.917669,2.1045902,5.75,30.0,9.952905,tt0110631,,,,,
tt0093990,4.7050257,12.701865,20.680553,-2.6158557,11.468008,0.6589479,5.35,59.0,1.5568,tt0082696,tt0082511,,,,
tt0350804,1.7138647,12.781554,19.332272,-3.980692,12.174701,1.7679629,5.7,3.0,2.0347150000000003,tt0293007,,,,,
tt0066732,3.1577604,10.955847,17.904387,-3.1885326,10.574253,4.6089144,5.7,22.0,1.3071959999999998,,,,,,
tt0772178,4.3336124,12.928251,20.65485,-3.598932,11.306771,2.6444454,4.35,38.0,7.3642059999999985,tt0328099,,,,,
tt0050972,4.523605,14.3699465,17.724665,-2.6456926,9.96233,4.7754717,6.85,17.0,2.690792,,,,,,
tt0100639,2.445356,11.742604,22.229357,-2.2367973,12.709097,1.340564,5.050000000000001,55.0,1.986075,tt0091990,,,,,
tt0077663,4.4790993,11.328726,21.594706,-1.898244,13.003929,4.357582,6.65,43.0,5.232475,tt0118798,,,,,
tt0348333,0.6167594,11.671749,19.677963,-3.2174013,9.783158,0.50486445,6.5,61.0,5.054419,tt0245686,,,,,
tt0476550,3.005094,14.95587,19.214766,-4.01069,11.806965,4.9840007,3.3,6.0,0.7892680000000001,,,,,,
tt0419766,-0.13526909,10.913855,18.293995,-4.0081763,13.060734,0.5889169,5.2,20.0,0.744643,tt0795376,,,,,
tt0452594,1.6897668,10.3737135,20.71384,-5.669681,12.500148,3.1443088,5.699999999999999,190.0,6.327193,,,,,,
tt0271020,4.033352,11.005534,20.127232,-3.5959706,11.86384,1.854112,6.6,9.0,0.231573,,,,,,
tt0198386,3.3570697,11.414398,20.776329,-2.029171,10.888804,-0.39995065,6.0,55.0,2.086952,,,,,,
tt0116169,4.365208,12.043187,19.590416,-5.3737874,12.545821,3.6885107,6.2,1.0,1.727228,tt0159696,,,,,
tt0065775,4.006573,10.565152,18.783014,-1.2169294,11.459226,2.9274194,6.35,24.0,0.787265,tt0064100,tt0062373,,,,
tt0142634,3.2191772,11.382564,17.963861,-3.7183323,11.000909,4.6428127,2.9000000000000004,,4.362874,tt0264150,tt0811138,,,,
tt0419984,3.2711332,11.376287,20.43078,-4.3352714,13.267696,1.198089,5.0,84.0,9.461012,,,,,,
tt0053245,3.0373135,10.405141,18.35843,-5.0168447,11.528977,3.7764902,2.7,3.0,0.235525,,,,,,
tt0363780,3.5301383,10.870392,20.882246,-5.2106686,12.0301,2.3172848,6.65,158.0,9.813825,,,,,,
tt0457419,4.1249676,11.391461,19.959248,-2.528299,11.916903,2.805011,6.1,148.0,8.696467,tt0760329,tt0396752,tt0970411,tt0494238,,
tt0030856,2.641651,9.723767,19.97453,-4.097905,11.884643,-0.22994605,6.85,4.0,0.038042,tt0024865,tt0034881,,,,
tt0335266,3.6278474,11.8049345,19.255434,-3.739132,13.0575,1.7278718,7.5,290.0,11.609441,,,,,,
tt0114885,1.0214486,10.50223,17.595312,-3.893601,12.681217,2.5976884,6.0,29.0,3.859495,tt0168501,tt0110186,,,,
tt0102216,2.219812,13.04792,19.605658,-4.063126,9.570155,3.0979836,5.3,25.0,5.1692230000000015,tt0095304,tt0101745,,,,
